tax_id	species	genus	family	order	class	phylum	superkingdom
12536	Gymnopilus_lyonsiae	Gymnopilus	Hymenogastraceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12537	Sugiyamaella_bahiana	Sugiyamaella	Trichomonascaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
12538	Byssocorticium_caeruleum	Byssocorticium	Byssocorticiaceae	Atheliales	Agaricomycetes	Basidiomycota	Fungi
12539	Lobaria_macaronesica	Lobaria	Peltigeraceae	Peltigerales	Lecanoromycetes	Ascomycota	Fungi
12540	Gnomoniopsis_paraclavulata	Gnomoniopsis	Gnomoniaceae	Diaporthales	Sordariomycetes	Ascomycota	Fungi
12541	Kodamaea_nitidulidarum	Kodamaea	Metschnikowiaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
12542	Restingomyces_yaaxtax	Restingomyces	Trappeaceae	Hysterangiales	Agaricomycetes	Basidiomycota	Fungi
12543	Inocybe_urbana	Inocybe	Inocybaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12544	Cystobasidium_iriomotense	Cystobasidium	Cystobasidiaceae	Cystobasidiales	Cystobasidiomycetes	Basidiomycota	Fungi
12545	Nigrosabulum_sp	Nigrosabulum	Bionectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
12546	Amanita_canescens	Amanita	Amanitaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12547	Geosmithia_granulata	Geosmithia	Bionectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
12548	Hapsidospora_stercoraria	Hapsidospora	Hypocreales_fam_Incertae_sedis	Hypocreales	Sordariomycetes	Ascomycota	Fungi
12549	Geosmithia_bombycina	Geosmithia	Bionectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
12550	Acremonium_tubakii	Acremonium	Bionectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
12551	Westerdykella_multispora	Westerdykella	Sporormiaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
12552	Neoascochyta_exitialis	Neoascochyta	Didymellaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
12553	Fulgogasparrea_decipioides	Fulgogasparrea	Teloschistaceae	Teloschistales	Lecanoromycetes	Ascomycota	Fungi
12554	Xanthomendoza_leoncita	Xanthomendoza	Teloschistaceae	Teloschistales	Lecanoromycetes	Ascomycota	Fungi
12555	Chrysomyxa_purpurea	Chrysomyxa	Coleosporiaceae	Pucciniales	Pucciniomycetes	Basidiomycota	Fungi
12556	Phaeomycocentrospora_cantuariensis	Phaeomycocentrospora	Dothidotthiaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
12557	Dipodascus_histeridarus	Dipodascus	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
12558	Xylaria_thienhirunae	Xylaria	Xylariaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
12559	Lanmaoa_fragrans	Lanmaoa	Boletaceae	Boletales	Agaricomycetes	Basidiomycota	Fungi
12560	Keithomyces_indicus	Keithomyces	Clavicipitaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
12561	Tetrapisispora_fleetii	Tetrapisispora	Saccharomycetaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
12562	Coniocessia_anandra	Coniocessia	Coniocessiaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
12563	Ophioparma_pruinosa	Ophioparma	Ophioparmaceae	Umbilicariales	Lecanoromycetes	Ascomycota	Fungi
12564	Cytospora_juniperina	Cytospora	Cytosporaceae	Diaporthales	Sordariomycetes	Ascomycota	Fungi
12565	Pluteus_leoninus	Pluteus	Pluteaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12566	Neophaeococcomyces_oklahomaensis	Neophaeococcomyces	Pyrenotrichaceae	Chaetothyriales	Eurotiomycetes	Ascomycota	Fungi
12567	Megacollybia_platyphylla	Megacollybia	Agaricales_fam_Incertae_sedis	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12568	Malaysiasca_phaii	Malaysiasca	Malaysiascaceae	Glomerellales	Sordariomycetes	Ascomycota	Fungi
12569	Colletotrichum_dematium	Colletotrichum	Glomerellaceae	Glomerellales	Sordariomycetes	Ascomycota	Fungi
12570	Lactarius_scrobiculatus	Lactarius	Russulaceae	Russulales	Agaricomycetes	Basidiomycota	Fungi
12571	Pachyphlodes_coalescens	Pachyphlodes	Pezizaceae	Pezizales	Pezizomycetes	Ascomycota	Fungi
12572	Phyllosticta_cussoniae	Phyllosticta	Phyllostictaceae	Botryosphaeriales	Dothideomycetes	Ascomycota	Fungi
12573	Marasmius_falcatipes	Marasmius	Marasmiaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12574	Rhizopogon_smithii	Rhizopogon	Rhizopogonaceae	Boletales	Agaricomycetes	Basidiomycota	Fungi
12575	Candida_diddensiae	Candida	Saccharomycetales_fam_Incertae_sedis	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
12576	Lentamyces_parricidus	Lentamyces	Lentamycetaceae	Mucorales	Mucoromycetes	Mucoromycota	Fungi
12577	Cortinarius_egmontianus	Cortinarius	Cortinariaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12578	Blastobotrys_terrestris	Blastobotrys	Trichomonascaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
12579	Chaenothecopsis_epithallina	Chaenothecopsis	Mycocaliciaceae	Mycocaliciales	Eurotiomycetes	Ascomycota	Fungi
12580	Tainosphaeria_obclavata	Tainosphaeria	Chaetosphaeriaceae	Chaetosphaeriales	Sordariomycetes	Ascomycota	Fungi
12581	Phlegmacium_majoranae	Phlegmacium	Cortinariaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12582	Hemimycena_angustispora	Hemimycena	Mycenaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12583	Pyxine_coccifera	Pyxine	Caliciaceae	Caliciales	Lecanoromycetes	Ascomycota	Fungi
12584	Biatoropsis_usnearum	Biatoropsis	Tremellales_fam_Incertae_sedis	Tremellales	Tremellomycetes	Basidiomycota	Fungi
12585	Ceriporia_sordescens	Ceriporia	Irpicaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi
12586	Ceriporia_manzanitae	Ceriporia	Irpicaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi
12587	Amanita_cretaceiverruca	Amanita	Amanitaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12588	Amanita_rhacopus	Amanita	Amanitaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12589	Leratiomyces_ceres	Leratiomyces	Strophariaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12590	Hypoxylon_fuscum	Hypoxylon	Hypoxylaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
12591	Mycotypha_microspora	Mycotypha	Mycotyphaceae	Mucorales	Mucoromycetes	Mucoromycota	Fungi
12592	Jackrogersella_minutella	Jackrogersella	Hypoxylaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
12593	Sarcinomyces_crustaceus	Sarcinomyces	Chaetothyriales_fam_Incertae_sedis	Chaetothyriales	Eurotiomycetes	Ascomycota	Fungi
12594	Paracamarosporium_fungicola	Paracamarosporium	Didymosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
12595	Aspergillus_salinicola	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Fungi
12596	Stereopsidales_sp	Stereopsidales_gen_Incertae_sedis	Stereopsidales_fam_Incertae_sedis	Stereopsidales	Agaricomycetes	Basidiomycota	Fungi
12597	Pseudopenicillium_megasporum	Pseudopenicillium	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Fungi
12598	Aspergillus_halophilicus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Fungi
12599	Diplochorella_colensoi	Diplochorella	Planistromellaceae	Botryosphaeriales	Dothideomycetes	Ascomycota	Fungi
12600	Neocercosporella_peristrophes	Neocercosporella	Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Fungi
12601	Septoria_ekmaniana	Septoria	Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Fungi
12602	Mycetinis_salalis	Mycetinis	Omphalotaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12603	Pseudocercospora_cotini	Pseudocercospora	Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Fungi
12604	Zasmidium_gupoyu	Zasmidium	Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Fungi
12605	Hymenoscyphus_serotinus	Hymenoscyphus	Helotiaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
12606	Hymenoscyphus_fraxineus	Hymenoscyphus	Helotiaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
12607	Torulaspora_indica	Torulaspora	Saccharomycetaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
12608	Lactifluus_goossensiae	Lactifluus	Russulaceae	Russulales	Agaricomycetes	Basidiomycota	Fungi
12609	Cyathicula_culmicola	Cyathicula	Helotiaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
12610	Macrolepiota_macilenta	Macrolepiota	Agaricaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12611	Brunnipila_clandestina	Brunnipila	Lachnaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
12612	Lachnellula_willkommii	Lachnellula	Lachnaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
12613	Virgaria_boninensis	Virgaria	Xylariaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
12614	Thyronectria_zangii	Thyronectria	Nectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
12615	Lecanora_sulphurea	Lecanora	Lecanoraceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
12616	Hymenotorrendiella_madsenii	Hymenotorrendiella	Helotiaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
12617	Phellinus_robiniae	Phellinus	Hymenochaetaceae	Hymenochaetales	Agaricomycetes	Basidiomycota	Fungi
12618	Phellinus_merrillii	Phellinus	Hymenochaetaceae	Hymenochaetales	Agaricomycetes	Basidiomycota	Fungi
12619	Lecanora_sarcopidoides	Lecanora	Lecanoraceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
12620	Paraphaeosphaeria_hydei	Paraphaeosphaeria	Didymosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
12621	Pseudopithomyces_sacchari	Pseudopithomyces	Didymosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
12622	Paraphaeosphaeria_kovalevskayae	Paraphaeosphaeria	Didymosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
12623	Dematioscypha_richonis	Dematioscypha	Hyaloscyphaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
12624	Pseudopithomyces_chartarum	Pseudopithomyces	Didymosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
12625	Phaeodothis_winteri	Phaeodothis	Didymosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
12626	Wallemia_muriae	Wallemia	Wallemiaceae	Wallemiales	Wallemiomycetes	Basidiomycota	Fungi
12627	Humicola_malaysiensis	Humicola	Chaetomiaceae	Sordariales	Sordariomycetes	Ascomycota	Fungi
12628	Psathyrella_directa	Psathyrella	Psathyrellaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12629	Erysiphe_calocladophora	Erysiphe	Erysiphaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
12630	Fusarium_polyphialidicum	Fusarium	Nectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
12631	Fusarium_anguioides	Fusarium	Nectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
12632	Bisifusarium_delphinoides	Bisifusarium	Nectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
12633	Pannaria_pallida	Pannaria	Pannariaceae	Peltigerales	Lecanoromycetes	Ascomycota	Fungi
12634	Omphalodium_pisacomense	Omphalodium	Parmeliaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
12635	Protomyces_macrosporus	Protomyces	Protomycetaceae	Taphrinales	Taphrinomycetes	Ascomycota	Fungi
12636	Triscelophorus_konajensis	Triscelophorus	Pezizomycotina_fam_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_cls_Incertae_sedis	Ascomycota	Fungi
12637	Oxyporus_millavensis	Oxyporus	Oxyporaceae	Hymenochaetales	Agaricomycetes	Basidiomycota	Fungi
12638	Arcuadendron_ovatum	Arcuadendron	Pezizomycotina_fam_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_cls_Incertae_sedis	Ascomycota	Fungi
12639	Amauroascus_kuehnii	Amauroascus	Onygenaceae	Onygenales	Eurotiomycetes	Ascomycota	Fungi
12640	Aspergillus_phialiformis	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Fungi
12641	Nowamyces_piperitae	Nowamyces	Phaeothecoidiellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Fungi
12642	Diaporthe_lusitanicae	Diaporthe	Diaporthaceae	Diaporthales	Sordariomycetes	Ascomycota	Fungi
12643	Hyaliappendispora_galii	Hyaliappendispora	Diaporthaceae	Diaporthales	Sordariomycetes	Ascomycota	Fungi
12644	Hapalopilus_priscus	Hapalopilus	Phanerochaetaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi
12645	Scytinostromella_sp	Scytinostromella	Russulales_fam_Incertae_sedis	Russulales	Agaricomycetes	Basidiomycota	Fungi
12646	Lecanora_horiza	Lecanora	Lecanoraceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
12647	Curvularia_tuberculata	Curvularia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
12648	Postia_ptychogaster	Postia	Dacryobolaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi
12649	Mitrula_brevispora	Mitrula	Mitrulaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
12650	Inocybe_ukkoi	Inocybe	Inocybaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12651	Inocybe_enteluri	Inocybe	Inocybaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12652	Inocybe_sitibunda	Inocybe	Inocybaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12653	Thaxterogaster_austrovaginatus	Thaxterogaster	Cortinariaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12654	Xylobolus_frustulatus	Xylobolus	Stereaceae	Russulales	Agaricomycetes	Basidiomycota	Fungi
12655	Valsaria_neotropica	Valsaria	Valsariaceae	Valsariales	Dothideomycetes	Ascomycota	Fungi
12656	Stereum_hirsutum	Stereum	Stereaceae	Russulales	Agaricomycetes	Basidiomycota	Fungi
12657	Amanita_campinaranae	Amanita	Amanitaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12658	Lobothallia_helanensis	Lobothallia	Megasporaceae	Pertusariales	Lecanoromycetes	Ascomycota	Fungi
12659	Campylospora_brasiliensis	Campylospora	Hypocreomycetidae_fam_Incertae_sedis	Hypocreomycetidae_ord_Incertae_sedis	Sordariomycetes	Ascomycota	Fungi
12660	Coccomyces_fagicola	Coccomyces	Rhytismataceae	Rhytismatales	Leotiomycetes	Ascomycota	Fungi
12661	Pseudohyphozyma_hydrangeae	Pseudohyphozyma	Microbotryomycetes_fam_Incertae_sedis	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes	Basidiomycota	Fungi
12662	Cylindrium_algarvense	Cylindrium	Cylindriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
12663	Ramaria_ignicolor	Ramaria	Gomphaceae	Gomphales	Agaricomycetes	Basidiomycota	Fungi
12664	Dichostereum_rhodosporum	Dichostereum	Peniophoraceae	Russulales	Agaricomycetes	Basidiomycota	Fungi
12665	Gymnopilus_punctifolius	Gymnopilus	Hymenogastraceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12666	Pogonoloma_macrorhizum	Pogonoloma	Pseudoclitocybaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12667	Haniomyces_dodonaeae	Haniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Fungi
12668	Kalapuya_brunnea	Kalapuya	Discinaceae	Pezizales	Pezizomycetes	Ascomycota	Fungi
12669	Paecilomyces_tabacinus	Paecilomyces	Thermoascaceae	Eurotiales	Eurotiomycetes	Ascomycota	Fungi
12670	Amphosoma_sp	Amphosoma	Orbiliaceae	Orbiliales	Orbiliomycetes	Ascomycota	Fungi
12671	Dasyspora_frutescentis	Dasyspora	Uropyxidaceae	Pucciniales	Pucciniomycetes	Basidiomycota	Fungi
12672	Dematiohelicomyces_helicosporus	Dematiohelicomyces	Tubeufiaceae	Tubeufiales	Dothideomycetes	Ascomycota	Fungi
12673	Xylomelasma_sp	Xylomelasma	Barbatosphaeriaceae	Diaporthomycetidae_ord_Incertae_sedis	Sordariomycetes	Ascomycota	Fungi
12674	Calophoma_clematidis-rectae	Calophoma	Didymellaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
12675	Scolecobasidium_ramosum	Scolecobasidium	Sympoventuriaceae	Venturiales	Dothideomycetes	Ascomycota	Fungi
12676	Acrocordiella_occulta	Acrocordiella	Requienellaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
12677	Dipodascus_macrosporus	Dipodascus	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
12678	Phylloporus_alboinfuscatus	Phylloporus	Boletaceae	Boletales	Agaricomycetes	Basidiomycota	Fungi
12679	Groenewaldozyma_tartarivorans	Groenewaldozyma	Trichomonascaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
12680	Crucellisporium_umtamvunae	Crucellisporium	Helotiales_fam_Incertae_sedis	Helotiales	Leotiomycetes	Ascomycota	Fungi
12681	Tarzetta_sepultarioides	Tarzetta	Tarzettaceae	Pezizales	Pezizomycetes	Ascomycota	Fungi
12682	Wilsonomyces_carpophilus	Wilsonomyces	Dothidotthiaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
12683	Xylaria_reinkingii	Xylaria	Xylariaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
12684	Protocreopsis_rutila	Protocreopsis	Bionectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
12685	Ophionectria_trichospora	Ophionectria	Nectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
12686	Cyphellophora_europaea	Cyphellophora	Cyphellophoraceae	Chaetothyriales	Eurotiomycetes	Ascomycota	Fungi
12687	Sistotrema_porulosum	Sistotrema	Hydnaceae	Cantharellales	Agaricomycetes	Basidiomycota	Fungi
12688	Rhodotorula_paludigena	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes	Basidiomycota	Fungi
12689	Rhodosporidiobolus_lusitaniae	Rhodosporidiobolus	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes	Basidiomycota	Fungi
12690	Rhodotorula_taiwanensis	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes	Basidiomycota	Fungi
12691	Arrhenia_spathulata	Arrhenia	Hygrophoraceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12692	Tilletia_cerebrina	Tilletia	Tilletiaceae	Tilletiales	Exobasidiomycetes	Basidiomycota	Fungi
12693	Pluteus_subcervinus	Pluteus	Pluteaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12694	Rhizomucor_miehei	Rhizomucor	Lichtheimiaceae	Mucorales	Mucoromycetes	Mucoromycota	Fungi
12695	Exophiala_mesophila	Exophiala	Herpotrichiellaceae	Chaetothyriales	Eurotiomycetes	Ascomycota	Fungi
12696	Exophiala_castellanii	Exophiala	Herpotrichiellaceae	Chaetothyriales	Eurotiomycetes	Ascomycota	Fungi
12697	Marasmius_macrocystidiosus	Marasmius	Marasmiaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12698	Cucurbitaria_piceae	Cucurbitaria	Cucurbitariaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
12699	Melanomma_japonicum	Melanomma	Melanommataceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
12700	Neohelicascus_submersus	Neohelicascus	Morosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
12701	Neohelicascus_unilocularis	Neohelicascus	Morosphaeriaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
12702	Phaeoacremonium_sphinctrophorum	Phaeoacremonium	Togniniaceae	Togniniales	Sordariomycetes	Ascomycota	Fungi
12703	Scheffersomyces_amazonensis	Scheffersomyces	Debaryomycetaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
12704	Longihyalospora_ampeli	Longihyalospora	Chaetothyriaceae	Chaetothyriales	Eurotiomycetes	Ascomycota	Fungi
12705	Meyerozyma_athensensis	Meyerozyma	Debaryomycetaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
12706	Flavoparmelia_marchantii	Flavoparmelia	Parmeliaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
12707	Amanita_virosa	Amanita	Amanitaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12708	Flavopunctelia_flaventior	Flavopunctelia	Parmeliaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
12709	Trichoderma_leucopus	Trichoderma	Hypocreaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
12710	Arthrobotrys_nonseptatus	Arthrobotrys	Orbiliaceae	Orbiliales	Orbiliomycetes	Ascomycota	Fungi
12711	Exophiala_crusticola	Exophiala	Herpotrichiellaceae	Chaetothyriales	Eurotiomycetes	Ascomycota	Fungi
12712	Thozetella_japonica	Thozetella	Chaetosphaeriaceae	Chaetosphaeriales	Sordariomycetes	Ascomycota	Fungi
12713	Raffaelea_cyclorhipidii	Raffaelea	Ophiostomataceae	Ophiostomatales	Sordariomycetes	Ascomycota	Fungi
12714	Gyromitra_xinjiangensis	Gyromitra	Discinaceae	Pezizales	Pezizomycetes	Ascomycota	Fungi
12715	Zasmidium_cellare	Zasmidium	Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Fungi
12716	Sporobolomyces_patagonicus	Sporobolomyces	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes	Basidiomycota	Fungi
12717	Xylaria_psidii	Xylaria	Xylariaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
12718	Astrocystis_tessellati	Astrocystis	Xylariaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
12719	Pectinotrichum_chinense	Pectinotrichum	Onygenaceae	Onygenales	Eurotiomycetes	Ascomycota	Fungi
12720	Arthoniomycetes_sp	Arthoniomycetes_gen_Incertae_sedis	Arthoniomycetes_fam_Incertae_sedis	Arthoniomycetes_ord_Incertae_sedis	Arthoniomycetes	Ascomycota	Fungi
12721	Subulicystidium_boidinii	Subulicystidium	Hydnodontaceae	Trechisporales	Agaricomycetes	Basidiomycota	Fungi
12722	Hydropunctaria_alaskana	Hydropunctaria	Verrucariaceae	Verrucariales	Eurotiomycetes	Ascomycota	Fungi
12723	Inocybe_ionocaulis	Inocybe	Inocybaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12724	Laccaria_rufobrunnea	Laccaria	Hydnangiaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12725	Lepidocollema_brisbanense	Lepidocollema	Pannariaceae	Peltigerales	Lecanoromycetes	Ascomycota	Fungi
12726	Clitocybe_dealbata	Clitocybe	Agaricales_fam_Incertae_sedis	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12727	Clitocybe_diatreta	Clitocybe	Agaricales_fam_Incertae_sedis	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12728	Roccella_balfourii	Roccella	Roccellaceae	Arthoniales	Arthoniomycetes	Ascomycota	Fungi
12729	Roussoella_mexicana	Roussoella	Roussoellaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
12730	Yunnania_carbonaria	Yunnania	Microascaceae	Microascales	Sordariomycetes	Ascomycota	Fungi
12731	Calocybe_vinacea	Calocybe	Lyophyllaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12732	Phyllactinia_mali	Phyllactinia	Erysiphaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
12733	Aureonarius_rubrodactylus	Aureonarius	Cortinariaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12734	Suhomyces_wounanorum	Suhomyces	Debaryomycetaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
12735	Microascus_trigonosporus	Microascus	Microascaceae	Microascales	Sordariomycetes	Ascomycota	Fungi
12736	Occultibambusa_kunmingensis	Occultibambusa	Occultibambusaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
12737	Microascus_senegalensis	Microascus	Microascaceae	Microascales	Sordariomycetes	Ascomycota	Fungi
12738	Penicillium_bialowiezense	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Fungi
12739	Papiliomyces_shibinensis	Papiliomyces	Clavicipitaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
12740	Aspergillus_clavatonanicus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Fungi
12741	Hypoxylon_jecorinum	Hypoxylon	Hypoxylaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
12742	Crassisporus_imbricatus	Crassisporus	Polyporaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi
12743	Dacryobolus_sp	Dacryobolus	Dacryobolaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi
12744	Leptosporomyces_septentrionalis	Leptosporomyces	Byssocorticiaceae	Atheliales	Agaricomycetes	Basidiomycota	Fungi
12745	Tubariomyces_similis	Tubariomyces	Inocybaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
12746	Clonostachys_chlorina	Clonostachys	Bionectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
12747	Ijuhya_vitellina	Ijuhya	Bionectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
